"DEPARTURES_SCHEDULED","DEPARTURES_PERFORMED","PAYLOAD","SEATS","PASSENGERS","FREIGHT","MAIL","DISTANCE","RAMP_TO_RAMP","AIR_TIME","UNIQUE_CARRIER","CARRIER","ORIGIN","DEST","AIRCRAFT_GROUP","AIRCRAFT_TYPE","AIRCRAFT_CONFIG","YEAR","QUARTER","MONTH","DISTANCE_GROUP","CLASS",
61.00,59.00,3118540.00,10003.00,7501.00,55907.00,65583.00,2422.00,22164.00,20006.00,"DL","DL","JFK","SEA",6,"622",1,2021,4,11,5,"F",
61.00,61.00,1823900.00,6710.00,5024.00,0.00,0.00,780.00,7750.00,6644.00,"DL","DL","ATL","HPN",6,"608",1,2021,4,11,2,"F",
61.00,61.00,1823900.00,6708.00,4895.00,0.00,0.00,780.00,8200.00,7038.00,"DL","DL","HPN","ATL",6,"608",1,2021,4,11,2,"F",
61.00,61.00,2994490.00,10980.00,9760.00,20458.00,2254.00,373.00,4932.00,3777.00,"DL","DL","CVG","ATL",6,"888",1,2021,4,11,1,"F",
61.00,60.00,2339346.00,9420.00,7474.00,585.00,0.00,547.00,5486.00,4464.00,"DL","DL","ATL","DCA",6,"694",1,2021,4,11,2,"F",
61.00,61.00,3092700.00,11537.00,9513.00,10910.00,13547.00,907.00,9203.00,8028.00,"DL","DL","ATL","MSP",6,"699",1,2021,4,11,2,"F",
61.00,61.00,3092700.00,11547.00,10755.00,44628.00,38554.00,1587.00,14527.00,13224.00,"DL","DL","ATL","PHX",6,"699",1,2021,4,11,4,"F",
61.00,61.00,2647400.00,10675.00,9779.00,37782.00,0.00,1235.00,10066.00,8910.00,"WN","WN","LAS","HOU",6,"614",1,2021,4,11,3,"F",
61.00,61.00,2647400.00,10675.00,7851.00,73666.00,0.00,1024.00,8930.00,7470.00,"WN","WN","SEA","DEN",6,"614",1,2021,4,11,3,"F",
61.00,61.00,2647400.00,10675.00,8735.00,32051.00,0.00,632.00,6085.00,5146.00,"WN","WN","MDW","RDU",6,"614",1,2021,4,11,2,"F",
61.00,60.00,2522090.00,9960.00,8907.00,288.00,30.00,937.00,10084.00,8197.00,"UA","UA","EWR","MCO",6,"614",1,2021,4,11,2,"F",
61.00,60.00,2280247.00,9960.00,7911.00,24.00,230.00,414.00,5513.00,4027.00,"UA","UA","LAS","SFO",6,"614",1,2021,4,11,1,"F",
61.00,60.00,8356343.00,21000.00,19297.00,993421.00,34695.00,2565.00,18574.00,16357.00,"UA","UA","SFO","EWR",6,"637",1,2021,4,11,6,"F",
61.00,61.00,2936650.00,10919.00,9527.00,2090.00,9659.00,862.00,8570.00,6991.00,"UA","UA","DEN","LAX",6,"839",1,2021,4,11,2,"F",
61.00,61.00,7768451.00,0.00,0.00,4833559.00,0.00,700.00,7304.00,6060.00,"FX","FX","MEM","MSP",6,"626",2,2021,4,11,2,"G",
61.00,61.00,7769533.00,0.00,0.00,4548358.00,0.00,1567.00,12827.00,11166.00,"FX","FX","SAN","MEM",6,"626",2,2021,4,11,4,"G",
61.00,61.00,7770478.00,0.00,0.00,4320088.00,0.00,700.00,7011.00,5724.00,"FX","FX","MSP","MEM",6,"626",2,2021,4,11,2,"G",
61.00,61.00,7769373.00,0.00,0.00,4788233.00,0.00,1933.00,16629.00,15419.00,"FX","FX","IND","OAK",6,"626",2,2021,4,11,4,"G",
61.00,61.00,213500.00,0.00,0.00,117680.00,0.00,102.00,2991.00,2545.00,"FX","FX","HNL","LIH",4,"416",2,2021,4,11,1,"G",
61.00,61.00,11750515.00,0.00,0.00,5603192.00,0.00,1854.00,17123.00,15113.00,"FX","FX","MEM","PDX",7,"740",2,2021,4,11,4,"G",
61.00,66.00,1407126.00,4998.00,3546.00,0.00,0.00,374.00,5203.00,3583.00,"9E","9E","DTW","SYR",6,"638",1,2021,4,11,1,"F",
61.00,61.00,1307620.00,4630.00,3101.00,0.00,0.00,184.00,3945.00,2525.00,"9E","9E","BWI","JFK",6,"638",1,2021,4,11,1,"F",
61.00,61.00,2757105.00,10919.00,9757.00,27876.00,12800.00,967.00,8919.00,7339.00,"UA","UA","SFO","DEN",6,"888",1,2021,4,11,2,"F",
61.00,61.00,2917006.00,10919.00,9098.00,319.00,46.00,1005.00,10521.00,8787.00,"UA","UA","MCO","ORD",6,"888",1,2021,4,11,3,"F",
61.00,61.00,1073600.00,3965.00,3561.00,0.00,0.00,388.00,5403.00,3792.00,"OH","OH","GNV","CLT",6,"631",1,2021,4,11,1,"F",
61.00,61.00,1073600.00,3965.00,3423.00,0.00,0.00,388.00,5466.00,3707.00,"OH","OH","CLT","GNV",6,"631",1,2021,4,11,1,"F",
61.00,61.00,2781600.00,13908.00,11826.00,0.00,0.00,581.00,6592.00,5069.00,"NK","NK","FLL","ATL",6,"699",1,2021,4,11,2,"F",
61.00,60.00,2378000.00,10320.00,8657.00,1992.00,4908.00,583.00,6378.00,4978.00,"AA","AA","DFW","OMA",6,"614",1,2021,4,11,2,"F",
61.00,60.00,2375900.00,10320.00,8817.00,3380.00,35272.00,1067.00,9186.00,7925.00,"AA","AA","DFW","PIT",6,"614",1,2021,4,11,3,"F",
61.00,60.00,2160200.00,7680.00,6388.00,690.00,0.00,290.00,4774.00,3403.00,"AA","AA","ORF","CLT",6,"698",1,2021,4,11,1,"F",
61.00,60.00,2165400.00,7680.00,6621.00,9424.00,1841.00,224.00,3966.00,2616.00,"AA","AA","DFW","IAH",6,"698",1,2021,4,11,1,"F",
61.00,61.00,2357200.00,9150.00,7153.00,230.00,0.00,338.00,4734.00,3451.00,"AA","AA","PHX","SNA",6,"694",1,2021,4,11,1,"F",
61.00,61.00,2357200.00,9150.00,7411.00,0.00,0.00,338.00,4694.00,3226.00,"AA","AA","SNA","PHX",6,"694",1,2021,4,11,1,"F",
61.00,55.00,1821900.00,6820.00,4609.00,45852.00,951.00,909.00,8488.00,7085.00,"AS","AS","SEA","JNU",6,"612",1,2021,4,11,2,"F",
61.00,60.00,2755800.00,10680.00,8518.00,11039.00,0.00,1024.00,9131.00,7444.00,"AS","AS","SEA","DEN",6,"888",1,2021,4,11,3,"F",
62.00,62.00,2145200.00,8866.00,7727.00,1637.00,0.00,519.00,6070.00,4922.00,"WN","WN","BOI","LAS",6,"612",1,2021,4,11,2,"F",
62.00,63.00,2179800.00,9009.00,7713.00,5402.00,0.00,386.00,5082.00,3887.00,"WN","WN","LAS","SJC",6,"612",1,2021,4,11,1,"F",
62.00,61.00,2110600.00,8723.00,7604.00,13798.00,0.00,829.00,7924.00,6695.00,"WN","WN","IND","MCO",6,"612",1,2021,4,11,2,"F",
62.00,63.00,2179800.00,9009.00,7118.00,2289.00,0.00,333.00,4350.00,3385.00,"WN","WN","SJC","ONT",6,"612",1,2021,4,11,1,"F",
62.00,62.00,2145200.00,8866.00,7113.00,47504.00,0.00,696.00,7832.00,6497.00,"WN","WN","SJC","SEA",6,"612",1,2021,4,11,2,"F",
62.00,60.00,2076000.00,8580.00,6473.00,0.00,0.00,355.00,4535.00,3410.00,"WN","WN","LGB","PHX",6,"612",1,2021,4,11,1,"F",
62.00,62.00,2690800.00,10850.00,9940.00,22512.00,0.00,819.00,7908.00,6650.00,"WN","WN","ONT","DEN",6,"614",1,2021,4,11,2,"F",
62.00,60.00,1145520.00,4200.00,3722.00,0.00,0.00,746.00,8669.00,6858.00,"YX","YX","EWR","ATL",6,"677",1,2021,4,11,2,"F",
62.00,62.00,1107320.00,4712.00,4568.00,0.00,0.00,817.00,8968.00,7780.00,"YV","YV","JAX","IAH",6,"673",1,2021,4,11,2,"F",
62.00,54.00,97200.00,486.00,241.00,0.00,0.00,197.00,3694.00,3370.00,"9K","9K","HVR","BIL",1,"125",1,2021,4,11,1,"F",
62.00,54.00,97200.00,486.00,255.00,0.00,0.00,197.00,4147.00,3823.00,"9K","9K","BIL","HVR",1,"125",1,2021,4,11,1,"F",
62.00,57.00,216600.00,513.00,181.00,0.00,0.00,207.00,5379.00,4303.00,"9X","9X","IAD","BFD",4,"416",1,2021,4,11,1,"F",
62.00,56.00,212800.00,504.00,169.00,0.00,0.00,207.00,5343.00,4237.00,"9X","9X","BFD","IAD",4,"416",1,2021,4,11,1,"F",
62.00,62.00,1303342.00,4706.00,4262.00,0.00,0.00,801.00,9696.00,7422.00,"OO","OO","ORD","DFW",6,"673",1,2021,4,11,2,"F",
62.00,62.00,1268542.00,4532.00,3741.00,0.00,0.00,541.00,6193.00,4953.00,"OO","OO","PSP","SLC",6,"673",1,2021,4,11,2,"F",
62.00,61.00,823500.00,3050.00,2187.00,0.00,0.00,331.00,4803.00,3535.00,"OO","OO","LNK","MSP",6,"629",1,2021,4,11,1,"F",
62.00,61.00,823500.00,3050.00,2598.00,0.00,0.00,475.00,7108.00,5012.00,"OO","OO","TYS","ORD",6,"629",1,2021,4,11,1,"F",
62.00,58.00,783000.00,2900.00,2438.00,0.00,0.00,391.00,5635.00,3562.00,"OO","OO","SLC","DEN",6,"629",1,2021,4,11,1,"F",
62.00,62.00,837000.00,3100.00,2203.00,0.00,0.00,199.00,3542.00,2436.00,"OO","OO","MSP","BJI",6,"629",1,2021,4,11,1,"F",
62.00,62.00,837000.00,3100.00,1735.00,0.00,0.00,260.00,4321.00,2671.00,"OO","OO","RKS","DEN",6,"629",1,2021,4,11,1,"F",
62.00,62.00,837000.00,3100.00,2248.00,0.00,0.00,199.00,3647.00,2319.00,"OO","OO","BJI","MSP",6,"629",1,2021,4,11,1,"F",
62.00,62.00,837000.00,3100.00,2805.00,0.00,0.00,451.00,6007.00,4618.00,"OO","OO","SFO","EUG",6,"629",1,2021,4,11,1,"F",
62.00,62.00,1078275.00,4030.00,3591.00,0.00,0.00,110.00,2898.00,1529.00,"OO","OO","PHX","TUS",6,"631",1,2021,4,11,1,"F",
62.00,59.00,722160.00,2950.00,2615.00,0.00,0.00,370.00,5301.00,3695.00,"ZW","ZW","AVL","IAD",6,"629",1,2021,4,11,1,"F",
62.00,60.00,734400.00,3000.00,2294.00,0.00,0.00,368.00,5106.00,3551.00,"ZW","ZW","DAY","IAD",6,"629",1,2021,4,11,1,"F",
62.00,60.00,734400.00,3000.00,2713.00,0.00,0.00,463.00,6371.00,4215.00,"ZW","ZW","FSD","ORD",6,"629",1,2021,4,11,1,"F",
62.00,62.00,758880.00,3100.00,2742.00,0.00,0.00,370.00,5841.00,3881.00,"ZW","ZW","IAD","AVL",6,"629",1,2021,4,11,1,"F",
62.00,60.00,734400.00,3000.00,2328.00,0.00,0.00,368.00,5838.00,3853.00,"ZW","ZW","IAD","DAY",6,"629",1,2021,4,11,1,"F",
62.00,62.00,758880.00,3100.00,2474.00,0.00,0.00,250.00,4436.00,2665.00,"ZW","ZW","IAD","ITH",6,"629",1,2021,4,11,1,"F",
62.00,61.00,746640.00,3050.00,2442.00,0.00,0.00,250.00,4795.00,3093.00,"ZW","ZW","ITH","IAD",6,"629",1,2021,4,11,1,"F",
62.00,62.00,758880.00,3100.00,2801.00,0.00,0.00,323.00,6242.00,3860.00,"ZW","ZW","LEX","ORD",6,"629",1,2021,4,11,1,"F",
62.00,61.00,746640.00,3050.00,2619.00,0.00,0.00,139.00,3799.00,2192.00,"ZW","ZW","MLI","ORD",6,"629",1,2021,4,11,1,"F",
62.00,62.00,758880.00,3100.00,2694.00,0.00,0.00,323.00,4726.00,3132.00,"ZW","ZW","ORD","LEX",6,"629",1,2021,4,11,1,"F",
62.00,61.00,746640.00,3050.00,2663.00,0.00,0.00,139.00,3446.00,1775.00,"ZW","ZW","ORD","MLI",6,"629",1,2021,4,11,1,"F",
62.00,62.00,758880.00,3100.00,2668.00,0.00,0.00,438.00,6121.00,4330.00,"ZW","ZW","ORD","SGF",6,"629",1,2021,4,11,1,"F",
62.00,62.00,758880.00,3100.00,2807.00,0.00,0.00,438.00,6268.00,4427.00,"ZW","ZW","SGF","ORD",6,"629",1,2021,4,11,1,"F",
62.00,62.00,3132700.00,11594.00,9513.00,470.00,19167.00,1011.00,9346.00,8075.00,"AA","AA","ORD","TPA",6,"699",1,2021,4,11,3,"F",
62.00,62.00,3201800.00,11771.00,10839.00,392.00,35567.00,2077.00,18373.00,17014.00,"AA","AA","CLT","SAN",6,"699",1,2021,4,11,5,"F",
62.00,61.00,753350.00,3050.00,2124.00,0.00,0.00,227.00,3816.00,2475.00,"MQ","MQ","DFW","FSM",6,"675",1,2021,4,11,1,"F",
62.00,61.00,753350.00,3050.00,1456.00,7.00,0.00,227.00,4229.00,2700.00,"MQ","MQ","FSM","DFW",6,"675",1,2021,4,11,1,"F",
62.00,61.00,1200590.00,4636.00,4184.00,0.00,0.00,773.00,7383.00,5996.00,"MQ","MQ","GJT","DFW",6,"673",1,2021,4,11,2,"F",
62.00,62.00,1221930.00,4712.00,4029.00,763.00,0.00,754.00,8777.00,7140.00,"MQ","MQ","CLT","XNA",6,"673",1,2021,4,11,2,"F",
62.00,62.00,1222240.00,4712.00,3028.00,46.00,0.00,411.00,6256.00,4503.00,"MQ","MQ","DCA","CVG",6,"673",1,2021,4,11,1,"F",
62.00,62.00,1221700.00,4712.00,3877.00,0.00,0.00,754.00,7938.00,6101.00,"MQ","MQ","XNA","CLT",6,"673",1,2021,4,11,2,"F",
62.00,62.00,1351786.00,4294.00,2534.00,0.00,0.00,305.00,5103.00,3350.00,"YX","YX","CHO","LGA",6,"673",1,2021,4,11,1,"F",
62.00,62.00,1351786.00,4642.00,2767.00,0.00,0.00,238.00,4166.00,2858.00,"YX","YX","HHH","ATL",6,"673",1,2021,4,11,1,"F",
62.00,62.00,1351786.00,4642.00,2713.00,0.00,0.00,238.00,4182.00,2776.00,"YX","YX","ATL","HHH",6,"673",1,2021,4,11,1,"F",
62.00,60.00,3171700.00,10172.00,8242.00,195408.00,46272.00,2422.00,17879.00,16189.00,"DL","DL","SEA","JFK",6,"622",1,2021,4,11,5,"F",
62.00,61.00,2994490.00,10975.00,8644.00,24342.00,6609.00,373.00,4824.00,3618.00,"DL","DL","ATL","CVG",6,"888",1,2021,4,11,1,"F",
62.00,64.00,3141760.00,11519.00,10707.00,3494.00,0.00,515.00,5951.00,4671.00,"DL","DL","ATL","RSW",6,"888",1,2021,4,11,2,"F",
62.00,61.00,2376023.00,9576.00,7056.00,290.00,0.00,547.00,6529.00,5130.00,"DL","DL","DCA","ATL",6,"694",1,2021,4,11,2,"F",
62.00,63.00,3194100.00,11910.00,10180.00,12661.00,14084.00,907.00,8538.00,7234.00,"DL","DL","MSP","ATL",6,"699",1,2021,4,11,2,"F",
62.00,63.00,3194100.00,11942.00,10463.00,1526.00,0.00,240.00,3699.00,2599.00,"DL","DL","ATL","ECP",6,"699",1,2021,4,11,1,"F",
62.00,62.00,3143400.00,11740.00,11001.00,21001.00,102524.00,1587.00,12488.00,11343.00,"DL","DL","PHX","ATL",6,"699",1,2021,4,11,4,"F",
62.00,62.00,2690800.00,10850.00,9538.00,31886.00,0.00,1014.00,8675.00,7479.00,"WN","WN","DEN","BNA",6,"614",1,2021,4,11,3,"F",
62.00,62.00,2690800.00,10850.00,8922.00,20648.00,0.00,239.00,4093.00,2663.00,"WN","WN","DAL","HOU",6,"614",1,2021,4,11,1,"F",
62.00,62.00,2690800.00,10850.00,9142.00,37939.00,0.00,1020.00,9972.00,8885.00,"WN","WN","HOU","PHX",6,"614",1,2021,4,11,3,"F",
62.00,61.00,1935265.00,7686.00,6393.00,716.00,0.00,1416.00,12163.00,10456.00,"UA","UA","IAH","LGA",6,"612",1,2021,4,11,3,"F",
62.00,62.00,2482948.00,10292.00,7805.00,7915.00,25930.00,191.00,3577.00,2257.00,"UA","UA","IAH","SAT",6,"614",1,2021,4,11,1,"F",
62.00,62.00,2263789.00,10292.00,8575.00,9965.00,16304.00,1024.00,9101.00,7663.00,"UA","UA","SEA","DEN",6,"614",1,2021,4,11,3,"F",
62.00,60.00,4703736.00,12417.00,10589.00,378561.00,11723.00,719.00,7683.00,5622.00,"UA","UA","ORD","EWR",6,"626",1,2021,4,11,2,"F",
62.00,62.00,2221969.00,9300.00,8338.00,5764.00,36946.00,1739.00,16871.00,15197.00,"UA","UA","ORD","PDX",6,"694",1,2021,4,11,4,"F",
62.00,62.00,2708428.00,11098.00,9926.00,2989.00,54630.00,1846.00,17004.00,15284.00,"UA","UA","ORD","SFO",6,"888",1,2021,4,11,4,"F",
62.00,62.00,14411374.00,0.00,0.00,6966638.00,0.00,3153.00,25821.00,24320.00,"FX","FX","MEM","ANC",6,"683",2,2021,4,11,7,"G",
62.00,57.00,1121700.00,4332.00,3341.00,0.00,0.00,618.00,6697.00,5598.00,"QX","QX","SEA","STS",6,"673",1,2021,4,11,2,"F",
62.00,62.00,1321118.00,4694.00,2871.00,0.00,0.00,569.00,6609.00,5313.00,"9E","9E","CVG","EWR",6,"638",1,2021,4,11,2,"F",
62.00,62.00,1321118.00,4692.00,2757.00,0.00,0.00,569.00,7560.00,5930.00,"9E","9E","EWR","CVG",6,"638",1,2021,4,11,2,"F",
62.00,67.00,1428628.00,5074.00,4166.00,0.00,0.00,374.00,5899.00,4177.00,"9E","9E","SYR","DTW",6,"638",1,2021,4,11,1,"F",
62.00,62.00,1329122.00,4706.00,3052.00,0.00,0.00,184.00,4060.00,2422.00,"9E","9E","JFK","BWI",6,"638",1,2021,4,11,1,"F",
62.00,62.00,1340040.00,4712.00,3224.00,48.00,0.00,507.00,5976.00,4491.00,"OH","OH","CVG","PHL",6,"638",1,2021,4,11,2,"F",
62.00,62.00,1091200.00,4030.00,3076.00,461.00,0.00,370.00,5745.00,3926.00,"OH","OH","CLT","DAY",6,"631",1,2021,4,11,1,"F",
62.00,56.00,654304.00,2576.00,1815.00,0.00,0.00,240.00,4090.00,3078.00,"3M","3M","EYW","TPA",4,"441",1,2021,4,11,1,"F",
62.00,62.00,2455700.00,10664.00,8781.00,13.00,1012.00,1103.00,11810.00,9817.00,"AA","AA","MIA","AUS",6,"614",1,2021,4,11,3,"F",
62.00,62.00,2460800.00,10664.00,10234.00,8016.00,17060.00,1475.00,12989.00,11399.00,"AA","AA","CLT","SJU",6,"614",1,2021,4,11,3,"F",
62.00,59.00,2330700.00,10148.00,9227.00,2270.00,0.00,644.00,7472.00,6123.00,"AA","AA","BDL","CLT",6,"614",1,2021,4,11,2,"F",
62.00,62.00,2460800.00,10664.00,10100.00,4495.00,482.00,1475.00,14009.00,12294.00,"AA","AA","SJU","CLT",6,"614",1,2021,4,11,3,"F",
62.00,60.00,2169700.00,7680.00,7094.00,415.00,0.00,551.00,5971.00,4586.00,"AA","AA","ELP","DFW",6,"698",1,2021,4,11,2,"F",
62.00,61.00,2196200.00,7808.00,7052.00,658.00,0.00,290.00,3978.00,2763.00,"AA","AA","CLT","ORF",6,"698",1,2021,4,11,1,"F",
62.00,61.00,2201400.00,7808.00,6475.00,1694.00,0.00,168.00,3807.00,2232.00,"AA","AA","CLT","CHS",6,"698",1,2021,4,11,1,"F",
62.00,60.00,2169700.00,7680.00,6569.00,4832.00,0.00,551.00,6097.00,4788.00,"AA","AA","DFW","ELP",6,"698",1,2021,4,11,2,"F",
62.00,60.00,2758900.00,10680.00,6852.00,4642.00,0.00,2182.00,20372.00,18486.00,"AS","AS","ATL","SEA",6,"888",1,2021,4,11,5,"F",
62.00,60.00,2300300.00,9000.00,5726.00,15411.00,0.00,550.00,6088.00,4751.00,"AS","AS","SFO","PDX",6,"694",1,2021,4,11,2,"F",
63.00,63.00,2179800.00,9009.00,7987.00,9554.00,0.00,1440.00,13948.00,12371.00,"WN","WN","ORD","PHX",6,"612",1,2021,4,11,3,"F",
63.00,63.00,2179800.00,9009.00,7525.00,24700.00,0.00,651.00,6997.00,5641.00,"WN","WN","DEN","DAL",6,"612",1,2021,4,11,2,"F",
63.00,63.00,2179800.00,9009.00,8199.00,47528.00,0.00,967.00,9593.00,8444.00,"WN","WN","DEN","SFO",6,"612",1,2021,4,11,2,"F",
63.00,62.00,2145200.00,8866.00,8045.00,18421.00,0.00,646.00,6799.00,5597.00,"WN","WN","OAK","PHX",6,"612",1,2021,4,11,2,"F",
63.00,62.00,2145200.00,8866.00,7863.00,41189.00,0.00,1107.00,9975.00,8521.00,"WN","WN","SEA","PHX",6,"612",1,2021,4,11,3,"F",
63.00,63.00,2179800.00,9009.00,8129.00,11316.00,0.00,491.00,6041.00,4938.00,"WN","WN","BNA","MCI",6,"612",1,2021,4,11,1,"F",
63.00,62.00,2145200.00,8866.00,8043.00,7143.00,0.00,1440.00,12734.00,11014.00,"WN","WN","PHX","ORD",6,"612",1,2021,4,11,3,"F",
63.00,63.00,832230.00,3150.00,2787.00,1175.00,0.00,550.00,7379.00,5590.00,"PT","PT","PHL","CHS",6,"675",1,2021,4,11,2,"F",
63.00,63.00,832230.00,3150.00,2725.00,1275.00,0.00,550.00,6840.00,5106.00,"PT","PT","CHS","PHL",6,"675",1,2021,4,11,2,"F",
63.00,63.00,1320783.00,4764.00,4147.00,0.00,0.00,558.00,6557.00,5347.00,"OO","OO","ONT","SLC",6,"673",1,2021,4,11,2,"F",
63.00,62.00,1268542.00,4532.00,4045.00,0.00,0.00,541.00,6229.00,4960.00,"OO","OO","SLC","PSP",6,"673",1,2021,4,11,2,"F",
63.00,63.00,1285770.00,4740.00,3371.00,0.00,0.00,489.00,5613.00,4119.00,"OO","OO","DTW","ALB",6,"638",1,2021,4,11,1,"F",
63.00,63.00,1235820.00,4470.00,3390.00,0.00,0.00,456.00,6748.00,5128.00,"OO","OO","RIC","DTW",6,"638",1,2021,4,11,1,"F",
63.00,63.00,850500.00,3150.00,2852.00,0.00,0.00,996.00,11037.00,9634.00,"OO","OO","DEN","EUG",6,"629",1,2021,4,11,2,"F",
63.00,63.00,1096430.00,4095.00,3436.00,0.00,0.00,264.00,5680.00,3308.00,"OO","OO","CVG","ORD",6,"631",1,2021,4,11,1,"F",
63.00,63.00,157500.00,378.00,88.00,21.00,510.00,24.00,1597.00,1346.00,"K2","K2","KUK","BET",0,"035",3,2021,4,11,1,"F",
63.00,60.00,3000800.00,11157.00,9516.00,0.00,0.00,447.00,6160.00,4458.00,"AA","AA","MSY","DFW",6,"699",1,2021,4,11,1,"F",
63.00,62.00,3169100.00,11690.00,5582.00,2667.00,12.00,280.00,5255.00,3792.00,"AA","AA","BOS","PHL",6,"699",1,2021,4,11,1,"F",
63.00,62.00,2659800.00,10664.00,9227.00,31579.00,0.00,1107.00,10271.00,8359.00,"AA","AA","MIA","STT",6,"838",1,2021,4,11,3,"F",
63.00,63.00,1241170.00,4788.00,3195.00,266.00,0.00,411.00,5648.00,3891.00,"MQ","MQ","CVG","DCA",6,"673",1,2021,4,11,1,"F",
63.00,63.00,1373589.00,4788.00,4253.00,0.00,0.00,820.00,9399.00,7108.00,"YX","YX","JAX","EWR",6,"673",1,2021,4,11,2,"F",
63.00,63.00,1373589.00,4788.00,3766.00,0.00,0.00,562.00,8153.00,5811.00,"YX","YX","DCA","BNA",6,"673",1,2021,4,11,2,"F",
63.00,63.00,3092670.00,11336.00,10138.00,14136.00,10767.00,1481.00,14767.00,13151.00,"DL","DL","DTW","SLC",6,"888",1,2021,4,11,3,"F",
63.00,63.00,3092670.00,11340.00,9226.00,955.00,41392.00,1481.00,12545.00,10887.00,"DL","DL","SLC","DTW",6,"888",1,2021,4,11,3,"F",
63.00,65.00,3190850.00,11699.00,10165.00,1534.00,0.00,515.00,6402.00,4929.00,"DL","DL","RSW","ATL",6,"888",1,2021,4,11,2,"F",
63.00,62.00,2412700.00,9731.00,8617.00,64.00,0.00,240.00,3783.00,2609.00,"DL","DL","ECP","ATL",6,"694",1,2021,4,11,1,"F",
63.00,62.00,2412700.00,9732.00,8129.00,1480.00,0.00,240.00,3742.00,2601.00,"DL","DL","ATL","ECP",6,"694",1,2021,4,11,1,"F",
63.00,64.00,3244800.00,12159.00,10245.00,39.00,0.00,240.00,4090.00,2682.00,"DL","DL","ECP","ATL",6,"699",1,2021,4,11,1,"F",
63.00,60.00,2604000.00,10500.00,9231.00,25755.00,0.00,646.00,6684.00,5369.00,"WN","WN","OAK","PHX",6,"614",1,2021,4,11,2,"F",
63.00,63.00,2734200.00,11025.00,8720.00,30570.00,0.00,925.00,8986.00,7480.00,"WN","WN","FLL","BWI",6,"614",1,2021,4,11,2,"F",
63.00,62.00,1993676.00,7812.00,6597.00,187.00,0.00,1416.00,14183.00,12674.00,"UA","UA","LGA","IAH",6,"612",1,2021,4,11,3,"F",
63.00,63.00,2536852.00,10458.00,9368.00,1660.00,31293.00,1452.00,14584.00,13129.00,"UA","UA","IAD","DEN",6,"614",1,2021,4,11,3,"F",
63.00,62.00,2594110.00,10292.00,9069.00,3078.00,17097.00,1597.00,15344.00,13968.00,"UA","UA","BOS","IAH",6,"614",1,2021,4,11,4,"F",
63.00,63.00,2633563.00,10458.00,10042.00,776.00,7029.00,1440.00,12962.00,11177.00,"UA","UA","PHX","ORD",6,"614",1,2021,4,11,3,"F",
63.00,62.00,4857005.00,12939.00,10904.00,519707.00,4215.00,719.00,9056.00,7162.00,"UA","UA","EWR","ORD",6,"626",1,2021,4,11,2,"F",
63.00,63.00,2086707.00,7938.00,6597.00,262.00,0.00,775.00,8385.00,7052.00,"UA","UA","AUS","DEN",6,"698",1,2021,4,11,2,"F",
63.00,59.00,1161300.00,4484.00,3640.00,0.00,0.00,618.00,6770.00,5489.00,"QX","QX","STS","SEA",6,"673",1,2021,4,11,2,"F",
63.00,63.00,3043844.00,11277.00,9369.00,2365.00,3011.00,413.00,6065.00,4688.00,"UA","UA","BOS","IAD",6,"888",1,2021,4,11,1,"F",
63.00,63.00,1362540.00,4788.00,3440.00,190.00,0.00,507.00,7323.00,5499.00,"OH","OH","PHL","CVG",6,"638",1,2021,4,11,2,"F",
63.00,63.00,2267000.00,8064.00,6770.00,1695.00,0.00,946.00,9393.00,7935.00,"AA","AA","MIA","BWI",6,"698",1,2021,4,11,2,"F",
63.00,62.00,2237400.00,7936.00,7023.00,3623.00,6367.00,224.00,4716.00,2795.00,"AA","AA","IAH","DFW",6,"698",1,2021,4,11,1,"F",
63.00,63.00,2267300.00,8064.00,6745.00,2004.00,11870.00,946.00,10329.00,8649.00,"AA","AA","BWI","MIA",6,"698",1,2021,4,11,2,"F",
63.00,62.00,2236100.00,7936.00,7081.00,360.00,0.00,168.00,3772.00,2272.00,"AA","AA","CHS","CLT",6,"698",1,2021,4,11,1,"F",
63.00,59.00,2711900.00,10502.00,8029.00,4668.00,34808.00,2454.00,21476.00,19276.00,"AS","AS","EWR","LAX",6,"888",1,2021,4,11,5,"F",
63.00,61.00,2805300.00,10858.00,8841.00,21318.00,1174.00,2554.00,23832.00,21620.00,"AS","AS","MCO","SEA",6,"888",1,2021,4,11,6,"F",
63.00,59.00,2265400.00,8850.00,5547.00,17169.00,0.00,550.00,6260.00,5073.00,"AS","AS","PDX","SFO",6,"694",1,2021,4,11,2,"F",
64.00,64.00,2214400.00,9152.00,6975.00,7398.00,0.00,272.00,3795.00,2729.00,"WN","WN","STL","BNA",6,"612",1,2021,4,11,1,"F",
64.00,64.00,2214400.00,9152.00,6572.00,34279.00,0.00,605.00,6981.00,5659.00,"WN","WN","SMF","SEA",6,"612",1,2021,4,11,2,"F",
64.00,64.00,2214400.00,9152.00,7683.00,12855.00,0.00,407.00,5492.00,4215.00,"WN","WN","OAK","LAS",6,"612",1,2021,4,11,1,"F",
64.00,65.00,2249000.00,9295.00,8185.00,11862.00,0.00,328.00,5054.00,3606.00,"WN","WN","ABQ","PHX",6,"612",1,2021,4,11,1,"F",
64.00,64.00,2214400.00,9152.00,6247.00,0.00,0.00,399.00,4903.00,3789.00,"WN","WN","MYR","BWI",6,"612",1,2021,4,11,1,"F",
